id,name,type,is_deceased,date_of_birth,date_of_death
m.03m4vl,Eva LaRue,people.person,false,1966-12-27,null
m.02710xx,Daniel Sangouma,people.person,false,1965-02-07,null
m.04jw7g,William Griffiths,people.deceased_person,true,1841-01-01,1879-01-22
m.03clp_j,Volodymyr Hnatiuk,people.deceased_person,true,1871-05-09,1926-10-06
m.063zqx_,Doug McGuigan,people.person,false,1970-08-07,null
m.05bzwk_,Muhammad VIII di Granada,people.person,true,1409-01-01,1439-01-01
m.05yvhcf,Dave Callaham,people.person,false,1977-10-24,null
m.04mz49h,Ishan Malhotra,people.person,false,1984-05-22,null
m.04n1xzg,Sumner Stone,people.person,false,1945-06-09,null
m.03lg0b,Pedro Ludovico,people.deceased_person,true,1891-01-01,1979-01-01
m.01wtcr,Gerry Philbin,people.person,false,1941-07-31,null
m.04tcllb,Christopher Compeau,people.person,false,1980-04-23,null
m.03qhzl,Emlyn Hughes,people.deceased_person,true,1947-08-28,2004-11-09
m.03b_2m0,Jim Bradley,people.person,true,1952-03-16,1982-02-20
m.01xxjd,Pierre Louis Manuel,people.person,true,1751-01-01,1793-11-17
m.05h2zxn,Robert Zimmermann,people.person,false,1963-05-21,null
m.03y4dcp,Graham G Alexander,people.person,false,1968-12-14,null
m.01138mpq,Mino Bedin,people.person,false,1990-11-06,null
m.081csc,Richard Park,people.person,false,1976-05-27,null
m.04n6l8h,Bella La Rosa,people.person,false,1950-01-01,null
m.025xj1d,Richard Ofshe,people.person,false,1941-02-27,null
m.03hg90w,Aron Liechti,people.person,false,1986-02-15,null
m.06w1wzz,Emil Forsberg,people.person,false,1991-10-23,null
m.02rbtvp,Les Berry,people.deceased_person,true,1906-05-28,1985-02-05
m.025yn97,Jean Couzy,people.deceased_person,true,1932-01-01,1958-11-02
m.02q88tc,Susan Taslimi,people.person,false,1950-02-07,null
m.03cz15z,William Woodall,people.deceased_person,true,1832-03-15,1901-04-08
m.02vz3x5,William Alexander Mackinnon,people.deceased_person,true,1784-08-02,1870-04-30
m.01wtw74,Raleigh Randolph,people.person,false,1987-03-14,null
m.04jcmw9,Carlo Delle Piane,people.person,false,1936-02-02,null
m.01302k24,Alexander Foliforov,people.person,false,1992-03-08,null
m.03wf1lb,Kalisha Buckhanon,people.person,false,1977-04-01,null
m.07kf549,Geoffery Coyler,people.person,false,1931-05-18,null
m.026zy9w,Desmond Koh,people.person,false,1973-05-19,null
m.01tz8h,Lex Barker,people.deceased_person,true,1919-05-08,1973-05-11
m.02qlv22,Tom Letson,people.person,false,1952-09-29,null
m.043sc4,Luamanuvao Winnie Laban,people.person,false,1955-01-01,null
m.02r2lvn,Manoa Masi,people.person,false,1974-08-18,null
m.04036l,Huang Yuanyong,people.person,true,1885-01-15,1915-12-25
m.01v2v9p,David Robbins,people.person,false,1955-01-29,null
m.0125gs5x,Frank Richardson,people.person,false,1897-11-16,null
m.04hlxr,Richard Popkin,people.person,true,1923-12-27,2005-04-14
m.05p4009,Caspar Wolf,people.person,true,1735-05-03,1783-10-06
m.026vxqg,Angelo Carletti di Chivasso,people.deceased_person,true,1411-01-01,1495-01-01
m.02wl65p,Gus Trikonis,people.person,false,1937-11-21,null
m.03d1dcg,Marc Gafni,people.person,false,1961-01-01,null
m.011c9_7q,Prince Ludwig of Wettin,people.person,true,1741-01-23,1830-07-12
m.0280ht9,Irwin Cox,people.person,true,1838-07-09,1922-08-27
m.03qh3m9,Billy Drake,people.deceased_person,true,1917-12-20,2011-08-28
m.0626jk,Najeeb Halaby,people.person,true,1915-11-19,2003-07-02
m.05wpdsq,Alex Jack,people.person,false,1945-01-01,null
m.02rx2z5,Yoshio Yoda,people.person,false,1934-03-31,null
m.078ytg,Jim Bibby,people.person,true,1944-10-29,2010-02-16
m.03d1dhl,Giovanni Vendramini,people.person,true,1769-01-01,1839-02-08
m.03cfhss,Gord McTavish,people.person,false,1954-06-03,null
m.05t0p09,Joe Adame,people.person,false,1945-10-20,null
m.01sjwwp,Ove Thue,people.person,false,1951-08-23,null
m.03mdr98,Tommaso Reato,people.person,false,1984-05-12,null
m.04qq57,Dwight Stephenson,people.person,false,1957-11-20,null
m.047cjmv,Walter Jordan,people.person,false,1956-02-19,null
m.027ssf8,Mustapha Sama,people.person,false,1979-10-31,null
m.012dwdr6,Clifford Woodhead,people.person,true,1908-08-17,1985-06-01
m.02671zk,Shouei,people.person,false,1974-04-04,null
m.02q9qvg,Joe Ruklick,people.person,false,1938-08-03,null
m.02vm38t,Juma Mossi,people.person,false,1973-07-07,null
m.0822tj,Daniel Topolski,people.person,true,1945-06-04,2015-02-21
m.0287cb7,Graciela Borges,people.person,false,1941-06-10,null
m.02rwv9s,Salih Jaber,people.person,false,1985-10-24,null
m.061gdl,Tony Tan Keng Yam,people.person,false,1940-02-07,null
m.05p52vy,Anna Whelan Betts,people.person,true,1873-05-15,1959-02-06
m.026ybd4,Tom Mooney,people.deceased_person,true,1954-09-12,2006-12-03
m.01djq0,Li Shimin,people.person,true,0599-01-23,0649-07-10
m.04ctc24,Diego Ruiz de Montoya,people.deceased_person,true,1562-01-01,1632-01-01
m.012gbhr6,Ron Mullen,people.person,false,1939-01-01,null
m.010bx1yf,Courtney Conlogue,people.person,false,1992-08-25,null
m.06k0g6,Princess Elena of Romania,people.person,false,1950-11-15,null
m.043qgdp,Tom Dahms,people.deceased_person,true,1927-04-19,1988-11-30
m.04cjk4,James Forbes,people.person,true,1731-01-01,1780-03-25
m.02r4vb1,Edelfa Chiara Masciotta,people.person,false,1984-02-14,null
m.04nctw,Yashar Kemal,people.deceased_person,true,1923-10-06,2015-02-28
m.03c58kn,Baba Brooks,people.person,false,1935-01-01,null
m.02rq9kl,William George Boyle,people.person,true,1830-08-12,1908-03-24
g.155swwk3,Han Ying,people.person,false,1940-01-01,null
g.1269ntd3v,Vladimir Zimianin,people.person,false,1947-04-21,null
m.05ynzzn,Yohanan Aharoni,people.deceased_person,true,1919-01-01,1976-01-01
m.02_nvn,John Bennett Ramsey,people.person,false,1943-12-07,null
m.04y995k,Jack Gore,people.person,true,1899-06-16,1971-03-18
m.04y9llm,Jerzy Opara,people.person,false,1948-08-21,null
m.02v_sg8,Ritchie Green,people.person,true,1925-09-17,1999-01-01
m.05vj2ck,John Pheby,people.person,false,1942-01-01,null
m.04n4trj,Sharon Ferris,people.person,false,1974-03-02,null
m.027bqf6,Alasdair Allan,people.person,false,1971-05-06,null
m.0355lhb,Thomas Walker,people.person,false,1940-01-01,null
m.02qd0nr,Dmitri Nossov,people.person,false,1980-04-09,null
m.04n4tjn,Greg Janicki,people.person,false,1984-07-09,null
m.02rh6rg,Maurice Girardot,people.person,false,1921-12-22,null
m.064pt0p,Richard Fournaux,people.person,false,1963-12-17,null
m.03d0_gq,Jan Dawidziuk,people.deceased_person,true,1937-12-17,2012-03-06
m.03wb2d9,Rocko Schamoni,people.person,false,1966-05-08,null
m.06s027,Wang Liqin,people.person,false,1978-06-18,null
m.038pqy,Horace Harmon Lurton,people.person,true,1844-02-26,1914-07-12
m.04dgfyw,Doug Pitt,people.person,false,1966-11-02,null
m.043pcc3,Lucas De Francesco,people.person,false,1981-09-21,null
m.04f265m,Philip Sansom,people.deceased_person,true,1916-09-19,1999-10-24
m.07s700,Boris Gaquere,people.person,false,1977-01-01,null
m.04fml6w,Kori Madison Federline,people.person,false,2002-07-31,null
m.066846,Damian Bugg,people.person,false,1999-08-02,null
m.0411fh7,Sam Reay,people.person,false,1984-05-23,null
m.012nky4c,Peter Wallenberg,people.deceased_person,true,1926-05-29,2015-01-19
m.0206p0,Paul Sarbanes,people.person,false,1933-02-03,null
m.043pcb2,Israel Rubio,people.person,false,1981-01-11,null
m.010w03f8,Lily Taieb,people.person,false,2000-01-13,null
m.03c995k,Syed Anwaar Gilani,people.person,false,1982-01-01,null
m.077vm4,Robert Saxton,people.person,false,1953-01-01,null
m.0125gqq6,Max Wright,people.person,true,1901-04-13,1988-02-10
m.03cmss1,Kaushal Inamdar,people.person,false,1971-10-02,null
m.0108fzt_,Mitch Carmichael,people.person,false,1960-04-15,null
m.04mx_xx,Andreas Andersson,people.person,false,1979-04-09,null
m.03bxy60,Dan Flynn,people.person,false,1943-02-21,null
m.026fk42,Fernando Dinarte Santos Silva,people.person,false,1980-10-03,null
m.01311ln0,Wehazit Kidane,people.person,false,1992-01-08,null
m.080g8m0,Margaret Lindsay Holton,people.person,false,1955-01-01,null
m.05vtn_5,Marty Klein,people.person,false,1950-01-01,null
m.0115s6tn,Marian Kiernicki,people.person,true,1864-09-18,1945-04-24
m.015gh6,Epiphanios von Konstantinopel,people.person,true,0520-02-25,0535-06-05
m.04430r,Hiram Paulding,people.person,true,1797-12-11,1878-10-20
m.07k6t55,Camellia Okpodu,people.person,false,1964-01-24,null
m.02r948q,Clodoaldo Paulino de Lima,people.person,false,1978-11-25,null
m.01pjd2j,Dame Darcy,people.person,false,1971-06-11,null
m.04y6_pc,Johann Heinrich Walch,people.person,true,1776-01-01,1855-01-01
m.02pjwk2,Matty Holmes,people.person,false,1969-08-01,null
m.05xzs9q,Kenneth Garlick,people.person,false,1916-01-01,null
m.04cyvyz,Jake Friend,people.person,false,1990-02-01,null
m.02qyvxn,Colin Campbell Ross,people.person,true,1892-10-11,1922-04-24
m.04n2lmm,Moniek Nijhuis,people.person,false,1988-03-20,null
m.0116l39t,Kyle Dubas,people.person,false,1986-01-01,null
m.03cfyng,Harri Anne Smith,people.person,false,1962-01-20,null
m.07k4jcb,Dmitry Larin,people.person,false,1973-07-26,null
m.03cn31n,Charles Wright,people.person,true,1937-01-01,1998-01-01
m.011q3_yh,Rubi,people.person,false,1970-02-05,null
m.05xbvsn,Art Byrne,people.person,false,1942-01-01,null
m.06605t_,John Gilbert,people.person,true,1910-10-08,1992-06-24
g.1238xvt1,Hans Siemens,people.deceased_person,true,1818-01-01,1867-01-01
m.010rk63_,Arthur Essing,people.person,true,1905-02-15,1970-03-01
m.02q2fj_,John Proby,people.person,true,1751-08-12,1828-04-07
m.010b0v7v,Anthony Corporon,people.person,false,1978-01-01,null
m.011npffk,Bernard Williams,people.person,true,1944-04-12,2006-07-05
m.01q8d3,Leonard Gansevoort,people.deceased_person,true,1751-07-14,1810-08-26
m.03c05km,George Alexander Anstey,people.deceased_person,true,1814-01-01,1895-01-01
m.05wd1qm,Anthony Kemp,people.person,false,1956-01-01,null
m.012hdwfp,Claudine Bertrand,people.person,false,1948-07-04,null
m.05qfzdd,Martha Freeman,people.person,false,1956-01-01,null
m.02pzbtf,Wolfgang de Beer,people.person,false,1964-01-02,null
m.04mz3rm,William Bennett Webster,people.person,true,1798-01-18,1861-04-04
m.05zj_t9,Bill Slocum,people.person,false,1947-11-21,null
m.05w8bb,Sneha Ullal,people.person,false,1987-12-18,null
m.051y7sd,Basile Adjou Moumouni,people.person,false,1922-10-25,null
m.0406bph,Tony Welzer,people.person,true,1899-04-05,1971-03-18
m.07k98zq,Cecilia Hartmann,people.person,false,1931-02-14,null
m.0134cp56,Phil Fleming,people.person,false,1957-09-18,null
m.026qcf6,Abraham ben Mordecai Galante,people.deceased_person,true,1480-01-01,1560-01-01
m.02wx461,Manuel Summers,people.deceased_person,true,1935-03-26,1993-06-12
m.02wvprm,Reinaldo Alderete,people.person,false,1983-01-17,null
m.02qhdjh,Ryan Duncan,people.person,false,1985-07-14,null
m.059ndd3,Travis Sampson,people.person,false,1971-02-19,null
m.027x9d,Thomas Mundy Peterson,people.deceased_person,true,1824-10-06,1904-02-04
m.0522tqv,Sunao Hari,people.person,false,1933-01-01,null
m.010ffk_f,Justin Bomboko,people.person,true,1928-09-22,2014-04-10
m.03cglgk,Erlend Krauser,people.person,false,1958-07-19,null
m.04yc7xm,Walter Parsons,people.deceased_person,true,1881-08-16,1955-03-02
m.043tq9,Malcolm Macdonald,people.person,false,1950-01-07,null
m.05g_ky,Carman McClelland,people.person,false,1951-09-22,null
m.04n25tc,Tep Rindaro,people.person,false,1963-01-01,null
m.05xxhrd,Margot Johnson,people.person,false,1921-01-01,null
m.0120y0d6,Yanis Linda,people.person,false,1994-03-01,null
m.0100s3s6,Lalram Muana,people.person,false,1996-02-18,null
m.0130mm6l,Greg Edwards,people.person,false,1947-12-24,null
m.04179pf,Simona de Silvestro,people.person,false,1988-09-01,null
m.02x71vk,Alfred Biliotti,people.deceased_person,true,1833-01-01,1915-01-01
m.049jpf,Abraham Somes,people.deceased_person,true,1732-03-14,1831-12-17
m.02vx_6,Catfish Hunter,people.person,true,1946-04-08,1999-09-09
m.056dzj,Robin Cousins,people.person,false,1957-08-17,null
m.04sv9bp,Michael Koelsch,people.person,false,1967-01-01,null
m.03hmv6l,Andres Perez Rivero,people.person,false,1975-04-15,null
m.02wy7x8,Justin Baughman,people.person,false,1974-08-01,null
m.05myh9y,Efi Thodi,people.person,false,1954-01-01,null
m.06_vfyb,Tissa Balasuriya,people.deceased_person,true,1924-08-29,2013-01-17
m.04f62c4,James Larkin White,people.deceased_person,true,1882-07-11,1946-04-26
m.080ng_9,Fabien Lewis,people.person,false,1982-08-10,null
m.012krpbn,Bobby Joe Mason,people.deceased_person,true,1936-04-23,2006-07-04
m.01mzmkx,Michel Pagliaro,people.person,false,1948-11-09,null
m.02z1lwc,Raffaele Sansone,people.deceased_person,true,1910-09-20,1994-09-11
m.01k1dm,Andrew Pickens,people.deceased_person,true,1779-12-13,1838-07-01
m.026c9d0,William Richard Hamilton,people.person,true,1777-01-01,1859-01-01
m.04gk494,Frederick Howard Bryant,people.deceased_person,true,1877-07-25,1945-09-04
m.011tx6yh,Kabita Manandhar,people.person,false,1994-01-01,null
m.04f0_jx,Doug Berry,people.deceased_person,true,1907-05-03,1957-04-17
m.03qkvfl,Tarun Vijay,people.person,false,1961-01-01,null
m.02rkz2x,Frank Gillespie,people.person,true,1869-04-18,1954-11-26
m.065_0m6,Margaret Waring,people.deceased_person,true,1887-11-14,1968-01-01
m.012nghr8,Joseph Afusi,people.person,false,1982-11-11,null
m.07sjx1,Paul Clymer,people.person,false,1937-07-08,null
m.03wbj47,John Logan,people.deceased_person,true,1748-01-01,1788-01-01
m.03m44yz,Herb Howson,people.deceased_person,true,1872-08-11,1948-05-08
m.04587m,Michael Michai Kitbunchu,people.person,false,1929-01-25,null
m.03mb4k6,Siergiej Trietiakow,people.person,true,1956-10-05,2010-06-13
m.02r93v8,Julius Dixson,people.person,true,1913-05-20,2004-01-30
m.02vxs_m,Haitham Kadhim,people.person,false,1977-11-20,null
m.04g177f,John Charlwood,people.deceased_person,true,1871-03-08,1923-09-08
m.02mcxs,Bob Cole,people.deceased_person,true,1868-07-01,1911-08-02
m.06svvxv,Charlie Swindells,people.deceased_person,true,1878-10-26,1940-01-01
m.0101m2vj,Gene Hodges,people.deceased_person,true,1936-11-23,2014-07-06
m.05f4tfb,Marvin Pourie,people.person,false,1991-01-08,null
m.07k3xq2,Emil Klank,people.person,true,1876-06-19,1940-06-27
m.02prvrs,Michael Vitez,people.person,false,1957-04-11,null
m.02pz057,Wisse Alfred Pierre Smit,people.deceased_person,true,1903-12-06,1986-06-20
m.029njt,Liza Walker,people.person,false,1972-07-07,null
m.01s42rf,Paul Curreri,people.person,false,1976-01-18,null
g.1hc0q_p7y,Paul Knaplund,people.person,true,1885-02-05,1964-04-08
m.038r7_,David Fumero,people.person,false,1972-12-29,null
m.056h96n,Janet Fox,people.person,true,1940-10-25,2009-10-21
m.07k85df,Eva Polttila,people.person,false,1946-04-01,null
m.0139z0pt,Ben Lang,people.person,false,1993-01-01,null
m.04w1x3,Porfiri Ivanov,people.person,true,1898-02-20,1983-04-10
m.072shb,Jason Karl,people.person,false,1974-01-01,null
m.02rb10c,Chick Zamick,people.deceased_person,true,1926-04-16,2007-10-08
m.02x4kgz,Mark Allott,people.person,false,1977-10-03,null
m.07s615b,Willem van der Vliet,people.deceased_person,true,1584-01-01,1642-12-06
m.03v8g5,Bruno Kernen,people.person,false,1972-07-01,null
m.052zyb8,Jim Lembke,people.person,false,1961-07-24,null
m.06zk3b4,Bobby Dragas,people.person,false,1978-03-06,null
m.02prf4w,Stan Hixon,people.person,false,1957-06-24,null
m.03q68x,Robert McAlmon,people.person,true,1895-03-09,1956-02-02
g.1237k90_,Vyacheslav Slanko,people.person,false,1947-02-01,null
m.04y9jnv,Herbert Marshall,people.person,true,1888-01-01,1977-01-01
m.06zl7fv,Mayank Dholakiya,people.person,false,1955-01-01,null
m.065ghl,Kenneth Carpenter,people.person,false,1949-09-21,null
m.0640lqh,Tom Danby,people.person,false,1926-08-10,null
m.01w6zqp,Andy Diagram,people.person,false,1959-01-01,null
m.076w7jz,Rebecca Spencer,people.person,false,1991-03-02,null
m.025xgpm,Tobin Marks,people.person,false,1944-11-25,null
m.074jgd,Tom McKillop,people.person,false,1943-03-19,null
m.04mqq5,David Allen,people.person,false,1972-07-30,null
m.04_14q9,Erik Hansen,people.deceased_person,true,1939-11-15,2014-09-30
m.011nh3rs,Oleksandr Chemerov,people.person,false,1981-08-04,null
m.02z0hh3,Elena Gigli,people.person,false,1985-07-09,null
m.03xn7y4,Juho Vehmanen,people.person,false,1981-03-31,null
m.0268k8d,Masaaki Sawanobori,people.person,false,1970-01-12,null
m.04mytg3,Artus de Lionne,people.deceased_person,true,1655-01-01,1713-01-01
m.011r32n4,Hans Kramm,people.person,true,1922-09-10,2009-02-10
m.0114z9z4,Claus Ringer,people.person,false,1943-03-19,null
m.02x46k3,Jim Meade,people.deceased_person,true,1914-02-28,1977-08-01
m.03gt3k9,Bill Cody,people.person,true,1891-01-05,1948-01-24
g.11b6c8zc4b,Christian Bach,people.person,false,1979-03-22,null
m.034qqq,Karl Hass,people.person,true,1912-10-05,2004-04-21
m.03cbl33,Aggie Herring,people.person,true,1876-02-04,1939-10-28
m.03czwh2,Henry Vincent,people.person,true,1813-05-10,1878-12-29
m.04nw4q,Takaya Natsuki,people.person,false,1973-07-07,null
m.03yjbxr,Arve Hans Otterlei,people.person,false,1932-09-06,null
m.02rjbqx,Steve Gilliard,people.person,true,1964-11-13,2007-06-02
m.04mqkw,Mike Murphy,people.person,false,1958-01-25,null
m.026glpw,Juris Razgulajevs,people.person,false,1973-03-20,null
m.03wb06,Sabrina Johnson,people.person,false,1977-07-29,null
m.02vm3ys,Ernie Goldthorpe,people.deceased_person,true,1898-06-08,1929-11-05
m.0270qkn,Tom Chessell,people.deceased_person,true,1914-04-01,1992-05-09
m.04bgh6,John Benjamin Toshack,people.person,false,1949-03-22,null
m.07s4nn5,Aleksei Danilenko,people.person,false,1984-01-05,null
m.02x3gxt,Jose Flores,people.person,false,1973-06-28,null
m.04j0xs,Bernard Marcus,people.person,false,1929-01-01,null
m.047c7tm,Uwe Reinhardt,people.person,false,1936-01-01,null
m.02vz5td,Sam Northeast,people.person,false,1989-10-16,null
m.025rpsj,Steve Mills,people.deceased_person,true,1953-12-09,1988-08-01
m.05k_bh,Michael Harris,people.person,false,1948-01-01,null
m.0286nl6,Felicia Cummings,people.person,false,1968-02-20,null
m.02wvrfm,Miguel Santoro,people.person,false,1942-02-27,null
m.0806s98,Leon Tourian,people.person,true,1879-01-01,1933-12-24
m.01w8qrg,Eric Aron,people.person,false,1961-09-16,null
m.07b5vr,Rachel Friend,people.person,false,1970-01-08,null
m.06cgwz,David Lamar McDonald,people.person,true,1906-09-12,1997-12-16
m.04t91_,Mushtaq Kak,people.person,false,1961-01-01,null
m.04048dl,Dmytro Vorobey,people.person,false,1985-05-10,null
m.02qjn_q,Gabino Diego,people.person,false,1966-09-18,null
m.07vh0n,Willard Price,people.deceased_person,true,1887-07-28,1983-10-14
m.02869mx,Sarah Garner,people.person,false,1971-05-21,null
m.07vqhw_,Jason McSkimming,people.person,false,1979-03-29,null
m.03g_2nm,Wu Dixi,people.person,false,1962-01-01,null
m.068cbw,Kareem Campbell,people.person,false,1973-11-14,null
m.05q6prr,Lutz Mommartz,people.person,false,1934-03-06,null
m.02rrsr2,Diederik Simon,people.person,false,1970-04-10,null
g.1235kprc,Claudio Carini,people.person,false,1954-01-01,null
m.02qwq8l,Anna Mackmin,people.person,false,1964-01-01,null
m.0268hyp,Bill Kunkel,people.deceased_person,true,1950-07-21,2011-09-04
m.02pys10,David Lubar,people.person,false,1954-03-16,null
m.012c8pql,MINX,people.person,false,1983-04-17,null
m.02z3w50,Eric Villency,people.person,false,1975-06-10,null
m.05wk_fz,Austin Murphy,people.person,false,1956-01-01,null
m.02q0_ph,Alix Kates Shulman,people.person,false,1932-08-17,null
m.02tpg_,Xiao Zhaowen,people.person,true,0480-01-01,0494-01-01
m.03z8k6,Mark McCabe,people.person,false,1978-05-01,null
